Date,Time,Depth,Location,Site,Method,Replicate,Type,Observer,Species,Size,Count
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,ACS,Scarus rivulatus,20--25,27
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,ACS,Chaetodon aureofasciatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,Instant,ACS,Scarus ghobban,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Lutjanus vitta,20--25,3
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Chlorurus spilurus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Scarus rivulatus,30--35,2
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Lutjanus vitta,15--20,9
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Epibulus insidiator,25--30,2
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Halichoeres melanurus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Labrichthyes unilineatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Scarus rivulatus,20--25,14
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Chaetodon rafflesi,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Halichoeres melanurus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Chaetodon aureofasciatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Chaetodon melannotus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,1,10 min,ACS,Scarus ghobban,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,ACS,Plectropomus leopardus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,ACS,Lutjanus carponotatus,30--35,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,ACS,Scarus rivulatus,10--15,7
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,ACS,Scarus rivulatus,15--20,12
14/02/2023,,,Fantom Island,Snapper Point,Point,2,Instant,ACS,Cheilinus trilobatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Labrichthyes unilineatus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Lutjanus carponotatus,25--30,3
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Scarus rivulatus,20--25,4
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Lutjanus vitta,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Scarus rivulatus,15--20,26
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Chaetodon aureofasciatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Siganus puellus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Siganus doliatus,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Chlorurus spilurus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Thalassoma hardwicke,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Choerodon graphicus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Acanthurus sp,15--20,2
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Scarus frenatus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Heniochus diphreutes,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Acanthurus nigricauda,15--20,5
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Scarus schlegeli,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,2,10 min,ACS,Lutjanus fulviflamma,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,ACS,Scarus rivulatus,15--20,3
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,ACS,Thalassoma lunare,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,ACS,Chaetodon speculum,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,Instant,ACS,Chlorurus spilurus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Scarus rivulatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Chaetodon speculum,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Scarus rivulatus,10--15,7
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Thalassoma lunare,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Oxycheilinus diagramma,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Scolopsis lineata,20--25,3
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Chaetodon rainfordi,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Siganus doliatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Lutjanus carponotatus,25--30,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Chaetodon aureofasciatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Lutjanus carponotatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Cephalopholis cyanostigma,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Cheilinus chlorurus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Chlorurus spilurus,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,3,10 min,ACS,Epibulus insidiator,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,ACS,Scarus ghobban,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,ACS,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,ACS,Scolopsis bilineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,ACS,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,Instant,ACS,Scolopsis lineata,15--20,6
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Scolopsis lineata,15--20,10
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Chaetodon speculum,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Chaetodon aureofasciatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Scolopsis bilineata,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Labrichthyes unilineatus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Cheilinus chlorurus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Lutjanus vitta,20--25,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Chaetodon melannotus,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Chaetodon lunulatus,10--15,2
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Thalassoma hardwicke,10--15,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Hemigymnus melapterus,15--20,1
14/02/2023,,,Fantom Island,Snapper Point,Point,4,10 min,ACS,Siganus punctatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,Instant,SKC,Heniochus acuminatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,Instant,SKC,Choerodon schoenleinii,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,Instant,SKC,Siganus doliatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,Instant,SKC,Scolopsis margaritifera,15--20,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Heniochus acuminatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scolopsis margaritifera,15--20,15
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Chlorurus microrhinus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus niger,35--40,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus niger,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Siganus doliatus,15--20,8
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Chaetodon aureofasciatus,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Hemigymnus melapterus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus rivulatus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus rivulatus,15--20,9
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus rivulatus,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Chelmon rostratus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Chelmon rostratus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Cheilinus fasciatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Acanthurus sp,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus dimidiatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus chameleon,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Chlorurus bleekeri,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Cheilinus trilobatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Choerodon fasciatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Choerodon schoenleinii,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Scarus schlegeli,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Pomacanthus sexstriatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Pomacanthus sexstriatus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point,4,10 min,SKC,Hemigymnus melapterus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Scarus rivulatus,10--15,11
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Scarus rivulatus,15--20,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Siganus doliatus,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Siganus doliatus,15--20,6
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Cephalopholis cyanostigma,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Scolopsis bilineata,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Scarus rivulatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Scolopsis margaritifera,15--20,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Cheilinus fasciatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Hemigymnus melapterus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,SKC,Hipposcarus longiceps,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Scarus rivulatus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Scarus rivulatus,15--20,6
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Siganus doliatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Scolopsis bilineata,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Scolopsis margaritifera,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Hipposcarus longiceps,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Chlorurus spilurus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Pomacanthus sexstriatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Cheilinus fasciatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Hipposcarus longiceps,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Siganus corallinus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Siganus vulpinus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Lethrinus nebulosus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Chlorurus microrhinus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Acanthurus sp,15--20,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Choerodon fasciatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Scarus schlegeli,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Plectropomus maculatus,25--30,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Epibulus insidiator,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Chelmon rostratus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,SKC,Chaetodon auriga,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Plectropomus leopardus,35--40,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Scarus altipinnis,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Naso unicornis,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Acanthurus sp,15--20,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Pomacanthus sexstriatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Scarus rivulatus,10--15,20
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Lutjanus carponotatus,15--20,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Kyphosus vaigiensis,25--30,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Siganus lineatus,20--25,12
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Choerodon fasciatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Chaetodon auriga,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Anyperodon leucogrammicus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Cephalopholis cyanostigma,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Oxycheilinus diagramma,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Siganus doliatus,15--20,19
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Choerodon fasciatus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,SKC,Chaetodon aureofasciatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Scarus rivulatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Lutjanus carponotatus,15--20,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Kyphosus vaigiensis,25--30,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Thalassoma lunare,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Plectorhynchus gibbosus,50--55,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Plectorhynchus gibbosus,40--45,7
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Plectorhynchus gibbosus,30--35,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Plectorhynchus chaetodontoides,35--40,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Epibulus insidiator,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Scarus ghobban,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Chelmon rostratus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Chromileptes altivelis,50--55,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Chromileptes altivelis,60--65,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Choerodon fasciatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Chaetodon aureofasciatus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Cephalopholis cyanostigma,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Lethrinus nebulosus,30--35,11
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Diploprion bifasciatum,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Cheilinus fasciatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Scolopsis margaritifera,15--20,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Plectropomus leopardus,60--65,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Diagramma pictum,45--50,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Pomacanthus semicirculatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Pomacanthus sexstriatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Choerodon graphicus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Platax pinnatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,SKC,Chaetodon lineolatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Chelmon rostratus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Lutjanus carponotatus,15--20,6
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Scolopsis margaritifera,15--20,18
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Thalassoma lunare,10--15,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Cheilinus trilobatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Acanthurus sp,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Scarus rivulatus,15--20,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Scarus rivulatus,20--25,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Chaetodon aureofasciatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Chlorurus microrhinus,45--50,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Scarus dimidiatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Chlorurus bleekeri,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,20 m,SKC,Siganus doliatus,15--20,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Thalassoma lunare,10--15,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Scarus rivulatus,10--15,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Scarus rivulatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Halichoeres chloropterus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Cephalopholis cyanostigma,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Lethrinus harak,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Choerodon schoenleinii,20--25,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Pomacanthus sexstriatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Hemigymnus melapterus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Scolopsis bilineata,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Cephalopholis cyanostigma,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Thalassoma hardwicke,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,3,30 m,SKC,Pomacanthus sexstriatus,35--40,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Pomacanthus sexstriatus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Siganus doliatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Fistularia sp,60--65,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Scarus rivulatus,25--30,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Hemigymnus melapterus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Diagramma pictum,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Diagramma pictum,45--50,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Hipposcarus longiceps,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Scolopsis bilineata,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Hemigymnus melapterus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,20 m,SKC,Hemigymnus melapterus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Scarus rivulatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Diagramma pictum,30--35,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Diagramma pictum,45--50,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Scolopsis bilineata,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Hemigymnus melapterus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Scarus dimidiatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Siganus doliatus,15--20,8
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Cephalopholis cyanostigma,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Chlorurus bleekeri,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Lutjanus carponotatus,20--25,7
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Epibulus insidiator,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Cheilinus fasciatus,20--25,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Thalassoma lunare,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Scolopsis bilineata,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Scarus altipinnis,25--30,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Cheilinus undulatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Choerodon anchorago,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Scolopsis margaritifera,15--20,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Scarus schlegeli,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Plectropomus leopardus,40--45,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Transect,4,30 m,SKC,Choerodon fasciatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,Instant,ACS,Lutjanus carponotatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,Instant,ACS,Siganus doliatus,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,Instant,ACS,Epibulus insidiator,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,Instant,ACS,Scarus rivulatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Lutjanus carponotatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Lutjanus carponotatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Siganus doliatus,20--25,2
